975	NM_001097	chr22	+	51176651	51183727	51176663	51183635	5	51176651,51177698,51178121,51182488,51183080,	51176740,51177902,51178405,51182634,51183727,	0	ACR	cmpl	cmpl	0,2,2,1,0,
974	NM_005198	chr22	-	51017386	51021428	51017609	51021210	11	51017386,51017854,51018155,51018402,51018618,51018786,51018993,51019848,51020177,51020677,51020986,	51017684,51017936,51018259,51018511,51018700,51018845,51019089,51019982,51020291,51020786,51021428,	0	CHKB	cmpl	cmpl	0,2,0,2,1,2,2,0,0,2,0,
747	NM_005207	chr22	+	21271713	21308037	21272222	21304133	3	21271713,21288066,21303998,	21272533,21288532,21308037,	0	CRKL	cmpl	cmpl	0,2,0,
915	NM_007229	chr22	-	43265771	43343047	43267362	43308086	11	43265771,43272142,43272893,43275053,43278189,43280391,43284648,43286952,43289462,43308026,43342902,	43267475,43272339,43273016,43275175,43278310,43280567,43284804,43287188,43289619,43308163,43343047,	0	PACSIN2	cmpl	cmpl	1,2,2,0,2,0,0,1,0,0,-1,
917	NM_173467	chr22	-	43528211	43539403	43529048	43539354	4	43528211,43533086,43537167,43538931,	43529492,43533304,43537255,43539403,	0	MCAT	cmpl	cmpl	0,1,0,0,
933	NM_006953	chr22	+	45680867	45691755	45680894	45691600	6	45680867,45681821,45683052,45684941,45689061,45691440,	45680946,45681977,45683332,45685024,45689194,45691755,	0	UPK3A	cmpl	cmpl	0,1,1,2,1,2,
774	NM_000675	chr22	+	24823529	24838325	24829372	24837457	3	24823529,24829098,24836550,	24823714,24829704,24838325,	0	ADORA2A	cmpl	cmpl	-1,0,2,
733	NM_001130861	chr22	-	19510546	19512860	19511121	19512033	1	19510546,	19512860,	0	CLDN5	cmpl	cmpl	0,
759	NM_206956	chr22	-	22890122	22901550	22890488	22899252	6	22890122,22892147,22893188,22899231,22899964,22901377,	22891065,22892756,22893511,22899329,22900000,22901550,	0	PRAME	cmpl	cmpl	2,2,0,0,-1,-1,
759	NM_206955	chr22	-	22890122	22901550	22890488	22899252	6	22890122,22892147,22893188,22899231,22899964,22901377,	22891065,22892756,22893511,22899350,22900000,22901550,	0	PRAME	cmpl	cmpl	2,2,0,0,-1,-1,
905	NM_001469	chr22	+	42017294	42060052	42018008	42059819	13	42017294,42017993,42024121,42032116,42032519,42033611,42042899,42046726,42049532,42052906,42054255,42057334,42059625,	42017349,42018090,42024234,42032255,42032774,42033795,42043086,42046895,42049694,42053036,42054356,42057448,42060052,	0	XRCC6	cmpl	cmpl	-1,0,1,0,1,1,2,0,1,1,2,1,1,
868	NM_006860	chr22	-	37154245	37172172	37154354	37171751	7	37154245,37158947,37159962,37162181,37163349,37163826,37171717,	37154453,37159057,37160080,37162241,37163409,37163903,37172172,	0	IFT27	cmpl	cmpl	0,1,0,0,0,1,0,
971	NM_001160300	chr22	+	50609159	50618724	50609159	50617689	4	50609159,50615367,50617362,50617649,	50609385,50616831,50617564,50618724,	0	PANX2	cmpl	cmpl	0,1,1,2,
932	NM_007172	chr22	+	45559725	45583890	45564058	45580536	8	45559725,45564048,45567480,45571774,45574118,45577166,45579282,45580333,	45560177,45564127,45567564,45571961,45574781,45577248,45579401,45583890,	0	NUP50	cmpl	cmpl	-1,0,0,0,1,1,2,1,
974	NM_001085428	chr22	-	51061181	51066601	51063572	51065800	8	51061181,51064006,51064363,51064581,51065018,51065261,51065593,51066373,	51063892,51064109,51064491,51064706,51065188,51065480,51065834,51066601,	0	ARSA	cmpl	cmpl	1,0,1,2,0,0,0,-1,
719	NM_033070	chr22	-	17618409	17640169	17618910	17640141	8	17618409,17619439,17621948,17623987,17625913,17629337,17630431,17640015,	17619247,17619628,17622123,17624021,17626007,17629450,17630635,17640169,	0	CECR5	cmpl	cmpl	2,2,1,0,2,0,0,0,
859	NM_203378	chr22	-	36002810	36013555	36003343	36013304	4	36002810,36006930,36013209,36013408,	36003490,36007153,36013312,36013555,	0	MB	cmpl	cmpl	0,2,0,-1,
859	NM_203377	chr22	-	36002810	36019401	36003343	36013304	4	36002810,36006930,36013209,36019237,	36003490,36007153,36013312,36019401,	0	MB	cmpl	cmpl	0,2,0,-1,
811	NM_005243	chr22	+	29663997	29696515	29664325	29696151	17	29663997,29668204,29668368,29669729,29674018,29678378,29682911,29684594,29687550,29688125,29688476,29692228,29693816,29694722,29695223,29695588,29696111,	29664338,29668241,29668420,29669853,29674205,29678546,29683123,29684775,29687588,29688158,29688595,29692358,29693939,29694885,29695321,29695841,29696515,	0	EWSR1	cmpl	cmpl	0,1,2,0,1,2,2,1,2,1,1,0,1,1,2,1,2,
103	NM_152267	chr22	+	31556137	31603005	31583080	31600572	7	31556137,31583032,31588669,31591454,31592921,31597483,31600474,	31556289,31583256,31588688,31591567,31592976,31597601,31603005,	0	RNF185	cmpl	cmpl	-1,0,2,0,2,0,1,
775	NM_013430	chr22	+	24979717	25024972	25007048	25024806	16	24979717,25003920,25005931,25006216,25007041,25010742,25011007,25016294,25016879,25019073,25019746,25023398,25023818,25024047,25024241,25024659,	24979776,25003990,25006000,25006498,25007212,25010873,25011094,25016487,25017037,25019223,25019883,25023586,25023946,25024160,25024355,25024972,	0	GGT1	cmpl	cmpl	-1,-1,-1,-1,0,2,1,1,2,1,1,0,2,1,0,0,
944	NM_022766	chr22	-	47080306	47134152	47083030	47134045	13	47080306,47085888,47087468,47089323,47091106,47095209,47097532,47103739,47106982,47108064,47115982,47116798,47133903,	47083103,47086097,47087674,47089400,47091212,47095362,47097607,47103885,47107046,47108190,47116105,47116912,47134152,	0	CERK	cmpl	cmpl	2,0,1,2,1,1,1,2,1,1,1,1,0,
857	NM_005488	chr22	+	35695796	35743987	35695921	35743202	15	35695796,35713869,35717951,35719020,35719488,35719760,35723263,35726339,35728973,35729396,35730320,35734705,35741717,35742922,35743047,	35695973,35713954,35718030,35719170,35719623,35719907,35723380,35726473,35729007,35729490,35730441,35734781,35741777,35742962,35743987,	0	TOM1	cmpl	cmpl	0,1,2,0,0,0,0,0,2,0,1,2,0,0,1,
101	NM_000268	chr22	+	29999544	30094589	29999987	30090791	16	29999544,30032739,30035078,30038190,30050645,30051582,30054177,30057193,30060978,30064321,30067814,30069257,30070824,30074184,30077427,30090740,	30000101,30032865,30035201,30038274,30050714,30051665,30054253,30057328,30061053,30064435,30067937,30069475,30070930,30074312,30077590,30094589,	0	NF2	cmpl	cmpl	0,0,0,0,0,0,2,0,0,0,0,0,2,0,2,0,
885	NM_001193289	chr22	+	39353526	39388783	39353696	39388450	5	39353526,39355546,39357391,39358102,39388435,	39353725,39355691,39357686,39358218,39388783,	0	APOBEC3A	cmpl	cmpl	0,2,0,1,0,
835	NM_012179	chr22	+	32870706	32894818	32870989	32894517	9	32870706,32874967,32879883,32881054,32883731,32887072,32889091,32891479,32894130,	32871111,32875262,32880111,32881196,32883815,32887168,32889268,32891517,32894818,	0	FBXO7	cmpl	cmpl	0,2,0,0,1,1,1,1,0,
738	NM_013373	chr22	+	20119363	20135530	20119470	20132923	11	20119363,20126716,20127000,20127242,20127637,20128139,20128393,20128739,20128943,20130278,20132751,	20119574,20126838,20127158,20127415,20127740,20128231,20128535,20128860,20129053,20131279,20135530,	0	ZDHHC8	cmpl	cmpl	0,2,1,0,2,0,2,0,1,0,2,
818	NM_002309	chr22	-	30636441	30642796	30639639	30642684	3	30636441,30640743,30642665,	30640050,30640922,30642796,	0	LIF	cmpl	cmpl	0,1,0,
883	NM_015374	chr22	-	39130718	39152024	39132271	39148633	18	39130718,39134177,39134591,39134877,39135346,39135726,39136271,39137011,39137498,39138305,39141688,39144717,39145770,39146229,39146902,39147214,39148511,39151767,	39132385,39134270,39134759,39134993,39135431,39135948,39136437,39137055,39137576,39138560,39141816,39144788,39145864,39146325,39147040,39147378,39148670,39152024,	0	SUN2	cmpl	cmpl	0,0,0,1,0,0,2,0,0,0,1,2,1,1,1,2,0,-1,
110	NM_015373	chr22	+	39052657	39069855	39064059	39069241	5	39052657,39064021,39066888,39067074,39069163,	39052755,39064137,39066994,39067193,39069855,	0	CBY1	cmpl	cmpl	-1,0,0,1,0,
831	NM_015372	chr22	-	32329506	32341336	32330103	32334052	3	32329506,32333901,32341218,	32330435,32334101,32341336,	0	C22orf24	cmpl	cmpl	1,0,-1,
809	NM_015370	chr22	-	29454659	29457907	29454729	29457780	3	29454659,29456402,29457777,	29455170,29456831,29457907,	0	C22orf31	cmpl	cmpl	0,0,0,
723	NM_015367	chr22	+	18121484	18211989	18138477	18210300	7	18121484,18138427,18165979,18171751,18178906,18185008,18209442,	18121652,18138598,18166087,18171908,18178976,18185152,18211989,	0	BCL2L13	cmpl	cmpl	-1,0,1,1,2,0,0,
14	NM_015366	chr22	+	45072687	45133561	45098381	45133127	9	45072687,45098371,45110470,45121123,45122456,45127609,45128130,45130906,45132651,	45073120,45098488,45110551,45121172,45122514,45127701,45128271,45131042,45133561,	0	PRR5	cmpl	cmpl	-1,0,2,2,0,1,0,0,1,
113	NM_181492	chr22	-	42556018	42611445	42557346	42611311	4	42556018,42565852,42575614,42605656,	42557364,42565902,42575708,42611445,	0	TCF20	cmpl	cmpl	0,1,0,0,
820	NM_001161368	chr22	-	30884897	30901698	30885863	30901598	12	30884897,30887559,30887820,30888035,30888460,30890136,30890852,30891240,30891569,30891914,30899663,30901544,	30885865,30887729,30887960,30888142,30888544,30890197,30890948,30891429,30891629,30891958,30899739,30901698,	0	SEC14L4	cmpl	cmpl	1,2,0,1,1,0,0,0,0,1,0,0,
733	NM_003277	chr22	-	19510546	19512860	19511121	19512033	2	19510546,19512677,	19512065,19512860,	0	CLDN5	cmpl	cmpl	0,-1,
104	NM_003490	chr22	-	32908539	33402806	32909678	33402647	13	32908539,32914029,32923904,32924860,32929778,32934021,32937556,32992659,33260901,33264952,33327374,33376629,33402336,	32909811,32914321,32923992,32924995,32929881,32934096,32937699,32992722,33260991,33265112,33327466,33376687,33402806,	0	SYN3	cmpl	cmpl	2,1,0,0,2,2,0,0,0,2,0,2,0,
111	NM_021096	chr22	+	39966757	40085740	39966757	40082410	37	39966757,39994155,39996524,40015314,40030569,40036871,40038801,40042573,40043826,40045505,40054156,40054935,40055437,40055701,40056348,40057112,40057969,40058780,40059722,40060095,40060743,40061502,40061885,40064296,40066042,40066807,40068203,40068953,40069967,40073345,40073991,40075111,40075726,40076934,40078500,40080306,40081765,	39966993,39994267,39996658,40015412,40030729,40037187,40038894,40042886,40043931,40045930,40054308,40055121,40055555,40055857,40056442,40057315,40058440,40058881,40059846,40060164,40060928,40061629,40062011,40064386,40066235,40066959,40068313,40069087,40070038,40073424,40074113,40075450,40075873,40077057,40078666,40080503,40085740,	0	CACNA1I	cmpl	cmpl	0,2,0,2,1,2,0,0,1,1,0,2,2,0,0,1,0,0,2,0,0,2,0,0,0,1,0,2,1,0,1,0,0,0,0,1,0,
719	NM_001163079	chr22	-	17597188	17602257	17600280	17600952	2	17597188,17602141,	17601033,17602257,	0	CECR6	cmpl	cmpl	0,-1,
113	NM_024053	chr22	-	42334740	42343148	42335059	42343080	6	42334740,42339613,42341228,42341916,42342420,42343023,	42335200,42339705,42341308,42342009,42342500,42343148,	0	CENPM	cmpl	cmpl	0,1,2,2,0,0,
92	NR_033825	chr22	-	20795805	20850170	20850170	20850170	6	20795805,20800729,20812094,20819144,20843271,20850046,	20796725,20800963,20812287,20819863,20843531,20850170,	0	KLHL22	unk	unk	-1,-1,-1,-1,-1,-1,
737	NM_001670	chr22	-	19957401	20004309	19958750	19978317	20	19957401,19958738,19959408,19959880,19960259,19960447,19960641,19961165,19961634,19963208,19964228,19964937,19965480,19966419,19967265,19968733,19969455,19978107,19997977,20004111,	19958266,19958858,19959494,19959934,19960350,19960559,19960840,19961316,19961762,19963280,19964246,19965109,19965598,19966603,19967765,19969260,19969614,19978335,19998031,20004309,	0	ARVCF	cmpl	cmpl	-1,0,1,1,0,2,1,0,1,1,1,0,2,1,2,0,0,0,-1,-1,
869	NM_000395	chr22	+	37309674	37336479	37318249	37334544	14	37309674,37318077,37319285,37322028,37325443,37325680,37326416,37326714,37328806,37329873,37331392,37331671,37332590,37333418,	37309719,37318325,37319409,37322219,37325601,37325849,37326552,37326872,37328946,37330036,37331483,37331729,37332694,37336479,	0	CSF2RB	cmpl	cmpl	-1,0,1,2,1,0,1,2,1,0,1,2,0,2,
103	NR_024211	chr22	+	31556137	31603005	31603005	31603005	6	31556137,31583032,31588669,31592921,31597483,31600474,	31556289,31583256,31588688,31592976,31597601,31603005,	0	RNF185	unk	unk	-1,-1,-1,-1,-1,-1,
116	NM_181335	chr22	+	45148437	45258664	45182407	45258475	12	45148437,45182336,45197956,45204186,45210551,45218250,45221362,45241148,45243852,45244811,45255610,45258154,	45148507,45182486,45198044,45204318,45210638,45218349,45221473,45241222,45243930,45244940,45255714,45258664,	0	ARHGAP8	cmpl	cmpl	-1,0,1,2,2,2,2,2,1,1,1,0,
929	NM_181333	chr22	+	45098077	45133561	45098354	45133127	8	45098077,45110470,45121123,45122456,45127609,45128130,45130906,45132651,	45098488,45110551,45121172,45122514,45127701,45128271,45131042,45133561,	0	PRR5	cmpl	cmpl	0,2,2,0,1,0,0,1,
101	NM_019103	chr22	-	30126944	30162969	30127213	30144533	7	30126944,30134318,30136638,30138406,30144406,30150737,30162860,	30127343,30134430,30136719,30138469,30144560,30150852,30162969,	0	ZMAT5	cmpl	cmpl	2,1,1,1,0,-1,-1,
864	NM_001136541	chr22	+	36649116	36663577	36651001	36662079	5	36649116,36650982,36653364,36657641,36661196,	36649265,36651045,36653453,36657768,36663577,	0	APOL1	cmpl	cmpl	-1,0,2,1,2,
