730	CCDS54496.1	chr22	-	19026377	19109719	19026377	19109719	9	19026377,19028570,19029319,19035952,19044498,19050714,19052360,19055612,19109640,	19026634,19028807,19029472,19036156,19044675,19050791,19052580,19055738,19109719,	0		cmpl	cmpl	1,1,1,1,1,2,1,1,0,
730	CCDS33598.1	chr22	-	19026377	19109719	19026377	19109719	10	19026377,19028570,19029319,19035952,19044498,19050714,19052360,19055612,19076880,19109640,	19026634,19028807,19029472,19036156,19044675,19050791,19052580,19055738,19077003,19109719,	0		cmpl	cmpl	1,1,1,1,1,2,1,1,1,0,
730	CCDS13755.1	chr22	+	19118912	19119989	19118912	19119989	1	19118912,	19119989,	0		cmpl	cmpl	0,
730	CCDS13756.1	chr22	-	19121708	19132153	19121708	19132153	10	19121708,19122572,19124835,19125727,19126671,19127124,19127367,19130050,19130238,19132018,	19121988,19122688,19124945,19125830,19126805,19127242,19127537,19130146,19130407,19132153,	0		cmpl	cmpl	2,0,1,0,1,0,1,1,0,0,
91	CCDS13757.1	chr22	-	19136503	19137796	19136503	19137796	3	19136503,19137175,19137537,	19136608,19137429,19137796,	0		cmpl	cmpl	0,1,0,
731	CCDS13758.1	chr22	-	19163642	19166186	19163642	19166186	9	19163642,19163933,19164090,19164358,19164632,19165239,19165454,19165645,19166092,	19163757,19164007,19164206,19164463,19164717,19165378,19165554,19165753,19166186,	0		cmpl	cmpl	2,0,1,1,0,2,1,1,0,
91	CCDS54497.1	chr22	-	19167731	19279164	19167731	19279164	31	19167731,19168243,19170902,19175492,19178815,19183776,19183999,19187244,19188839,19195663,19196431,19197835,19203620,19207393,19208899,19209473,19210206,19211413,19212975,19213741,19217360,19219998,19220688,19220944,19222031,19223218,19226797,19230297,19241481,19263145,19279122,	19167751,19168319,19171124,19175603,19178947,19183926,19184167,19187352,19189004,19195821,19196624,19198019,19203766,19207516,19209134,19209616,19210332,19211577,19213156,19213906,19217498,19220121,19220841,19221145,19222229,19223392,19226911,19230459,19241750,19263353,19279164,	0		cmpl	cmpl	1,0,0,0,0,0,0,0,0,1,0,2,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,
91	CCDS46662.1	chr22	-	19167731	19279164	19167731	19279164	32	19167731,19168243,19170902,19175069,19175492,19178815,19183776,19183999,19187244,19188839,19195663,19196431,19197835,19203620,19207393,19208899,19209473,19210206,19211413,19212975,19213741,19217360,19219998,19220688,19220944,19222031,19223218,19226797,19230297,19241481,19263145,19279122,	19167751,19168319,19171124,19175240,19175603,19178947,19183926,19184167,19187352,19189004,19195821,19196624,19198019,19203766,19207516,19209134,19209616,19210332,19211577,19213156,19213906,19217498,19220121,19220841,19221145,19222229,19223392,19226911,19230459,19241750,19263353,19279164,	0		cmpl	cmpl	1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,
91	CCDS13759.1	chr22	-	19318962	19418999	19318962	19418999	25	19318962,19338880,19340878,19341518,19343282,19343752,19344412,19346858,19348759,19349249,19363153,19365391,19371142,19373043,19375233,19376006,19379623,19381864,19384309,19385514,19393308,19394706,19396005,19398238,19418962,	19319079,19338969,19341042,19341641,19343388,19343811,19344574,19347007,19348864,19349454,19363315,19365589,19371228,19373259,19375339,19376077,19379737,19382032,19384470,19385610,19393403,19394797,19396116,19398301,19418999,	0		cmpl	cmpl	0,1,2,2,1,2,2,0,0,2,2,2,0,0,2,0,0,0,1,1,2,1,1,1,0,
733	CCDS13760.1	chr22	+	19420077	19423485	19420077	19423485	4	19420077,19420787,19422258,19423160,	19420130,19420871,19422417,19423485,	0		cmpl	cmpl	0,2,2,2,
733	CCDS54498.1	chr22	-	19429166	19435322	19429166	19435322	3	19429166,19434900,19435187,	19429217,19435068,19435322,	0		cmpl	cmpl	0,0,0,
733	CCDS33599.2	chr22	-	19431787	19435322	19431787	19435322	3	19431787,19434900,19435187,	19431913,19435068,19435322,	0		cmpl	cmpl	0,0,0,
733	CCDS13761.1	chr22	-	19438192	19466608	19438192	19466608	12	19438192,19442271,19443202,19444109,19444375,19445593,19452724,19455395,19459209,19462590,19462992,19466605,	19438267,19442353,19443291,19444157,19444441,19445662,19452797,19455526,19459331,19462623,19463125,19466608,	0		cmpl	cmpl	0,2,0,0,0,0,2,0,1,1,0,0,
733	CCDS33600.2	chr22	-	19438262	19466608	19438262	19466608	12	19438262,19442324,19443202,19444109,19444375,19445593,19452724,19455395,19459209,19462590,19462992,19466605,	19438267,19442353,19443291,19444157,19444441,19445662,19452797,19455526,19459331,19462623,19463125,19466608,	0		cmpl	cmpl	1,2,0,0,0,0,2,0,1,1,0,0,
733	CCDS54500.1	chr22	+	19467491	19506431	19467491	19506431	17	19467491,19467680,19468475,19471384,19481849,19483503,19484908,19486623,19492884,19494908,19495288,19496052,19502271,19502487,19504049,19504339,19506366,	19467542,19467740,19468568,19471528,19481905,19483552,19484970,19486674,19493004,19495040,19495387,19496214,19502410,19502571,19504168,19504416,19506431,	0		cmpl	cmpl	0,0,0,0,0,2,0,2,2,2,2,2,2,0,0,2,1,
733	CCDS54499.1	chr22	+	19467491	19506431	19467491	19506431	19	19467491,19467680,19468475,19470212,19471384,19481849,19482029,19483503,19484908,19486623,19492884,19494908,19495288,19496052,19502271,19502487,19504049,19504339,19506366,	19467542,19467740,19468568,19470350,19471528,19481905,19482125,19483552,19484970,19486674,19493004,19495040,19495387,19496214,19502410,19502571,19504168,19504416,19506431,	0		cmpl	cmpl	0,0,0,0,0,0,2,2,0,2,2,2,2,2,2,0,0,2,1,
733	CCDS13762.1	chr22	+	19467491	19506431	19467491	19506431	18	19467491,19467680,19468475,19470212,19471384,19481849,19483503,19484908,19486623,19492884,19494908,19495288,19496052,19502271,19502487,19504049,19504339,19506366,	19467542,19467740,19468568,19470350,19471528,19481905,19483552,19484970,19486674,19493004,19495040,19495387,19496214,19502410,19502571,19504168,19504416,19506431,	0		cmpl	cmpl	0,0,0,0,0,0,2,0,2,2,2,2,2,2,0,0,2,1,
733	CCDS13763.2	chr22	-	19511121	19512033	19511121	19512033	1	19511121,	19512033,	0		cmpl	cmpl	0,
735	CCDS13764.1	chr22	+	19702111	19710007	19702111	19710007	12	19702111,19702303,19707124,19707328,19707637,19707842,19708071,19708290,19709162,19709344,19709759,19709950,	19702154,19702314,19707221,19707415,19707761,19707977,19708189,19708392,19709259,19709480,19709862,19710007,	0		cmpl	cmpl	0,1,0,1,1,2,2,0,0,1,2,0,
735	CCDS42980.1	chr22	+	19711092	19711987	19711092	19711987	2	19711092,19711376,	19711102,19711987,	0		cmpl	cmpl	0,1,
735	CCDS13767.1	chr22	+	19747166	19754390	19747166	19754390	8	19747166,19748427,19750763,19751677,19752480,19753280,19753424,19753911,	19747200,19748803,19750865,19751849,19752636,19753348,19753525,19754390,	0		cmpl	cmpl	0,1,2,2,0,0,2,1,
735	CCDS13766.1	chr22	+	19747166	19766930	19747166	19766930	8	19747166,19748427,19750763,19751677,19752480,19753280,19753424,19766742,	19747200,19748803,19750865,19751849,19752636,19753348,19753525,19766930,	0		cmpl	cmpl	0,1,2,2,0,0,2,1,
735	CCDS13765.1	chr22	+	19747166	19770545	19747166	19770545	8	19747166,19748427,19750763,19751677,19752480,19753280,19753424,19770435,	19747200,19748803,19750865,19751849,19752636,19753348,19753525,19770545,	0		cmpl	cmpl	0,1,2,2,0,0,2,1,
91	CCDS13768.1	chr22	-	19776231	19808878	19776231	19808878	6	19776231,19789523,19794181,19799807,19808120,19808750,	19776483,19789739,19794280,19799970,19808246,19808878,	0		cmpl	cmpl	0,0,0,2,2,0,
736	CCDS13769.1	chr22	-	19838689	19839784	19838689	19839784	1	19838689,	19839784,	0		cmpl	cmpl	0,
11	CCDS42981.1	chr22	-	19864627	19929326	19864627	19929326	17	19864627,19865612,19865888,19867701,19868144,19870847,19882929,19885561,19886571,19898899,19902736,19903287,19905665,19906382,19907065,19918552,19929223,	19864757,19865710,19865960,19867794,19868240,19870984,19883104,19885653,19886591,19898970,19902799,19903366,19905740,19906527,19907122,19918621,19929326,	0		cmpl	cmpl	2,0,0,0,0,1,0,1,2,0,0,2,2,1,1,1,0,
737	CCDS13770.1	chr22	+	19950049	19956259	19950049	19956259	4	19950049,19951088,19951690,19956058,	19950338,19951282,19951822,19956259,	0		cmpl	cmpl	0,1,0,0,
737	CCDS46663.1	chr22	+	19950199	19956259	19950199	19956259	4	19950199,19951088,19951690,19956058,	19950338,19951282,19951822,19956259,	0		cmpl	cmpl	0,1,0,0,
737	CCDS13771.1	chr22	-	19958750	19978317	19958750	19978317	17	19958750,19959408,19959880,19960259,19960447,19960641,19961165,19961634,19963208,19964228,19964937,19965480,19966419,19967265,19968733,19969455,19978107,	19958858,19959494,19959934,19960350,19960559,19960840,19961316,19961762,19963280,19964246,19965109,19965598,19966603,19967765,19969260,19969614,19978317,	0		cmpl	cmpl	0,1,1,0,2,1,0,1,1,1,0,2,1,2,0,0,0,
737	CCDS13772.1	chr22	+	20024321	20052185	20024321	20052185	8	20024321,20030877,20039987,20040959,20043465,20049052,20050860,20052064,	20024377,20030966,20040107,20041074,20043536,20049206,20050965,20052185,	0		cmpl	cmpl	0,2,1,1,2,1,2,2,
738	CCDS54501.1	chr22	+	20073486	20097631	20073486	20097631	12	20073486,20074684,20077191,20077498,20078957,20079391,20082235,20093699,20094114,20094793,20096412,20097547,	20074206,20074844,20077334,20077781,20079155,20079493,20082318,20093800,20094221,20094921,20096526,20097631,	0		cmpl	cmpl	0,0,1,0,1,1,1,0,2,1,0,0,
738	CCDS13773.1	chr22	+	20073486	20097631	20073486	20097631	13	20073486,20074684,20077191,20077498,20078957,20079391,20080331,20082235,20093699,20094114,20094793,20096412,20097547,	20074206,20074844,20077334,20077781,20079155,20079493,20080430,20082318,20093800,20094221,20094921,20096526,20097631,	0		cmpl	cmpl	0,0,1,0,1,1,1,1,0,2,1,0,0,
738	CCDS13774.1	chr22	-	20100085	20104429	20100085	20104429	12	20100085,20100433,20100640,20100954,20101208,20102096,20102283,20102487,20102788,20103194,20103560,20104405,	20100317,20100530,20100757,20101030,20101331,20102208,20102399,20102602,20102970,20103303,20104135,20104429,	0		cmpl	cmpl	2,1,1,0,0,2,0,2,0,2,0,0,
738	CCDS13775.1	chr22	+	20105172	20114575	20105172	20114575	6	20105172,20106535,20109786,20112830,20113825,20114474,	20105187,20106672,20109944,20112959,20113891,20114575,	0		cmpl	cmpl	0,0,2,1,1,1,
738	CCDS54502.1	chr22	+	20119470	20134754	20119470	20134754	11	20119470,20126716,20127000,20127242,20127637,20128139,20128393,20128739,20128943,20130278,20134543,	20119574,20126838,20127158,20127415,20127740,20128231,20128535,20128860,20129053,20131279,20134754,	0		cmpl	cmpl	0,2,1,0,2,0,2,0,1,0,2,
738	CCDS13776.1	chr22	+	20119470	20132923	20119470	20132923	11	20119470,20126716,20127000,20127242,20127637,20128139,20128393,20128739,20128943,20130278,20132751,	20119574,20126838,20127158,20127415,20127740,20128231,20128535,20128860,20129053,20131279,20132923,	0		cmpl	cmpl	0,2,1,0,2,0,2,0,1,0,2,
739	CCDS13777.1	chr22	-	20229233	20255615	20229233	20255615	2	20229233,20255593,	20230633,20255615,	0		cmpl	cmpl	1,0,
739	CCDS13778.1	chr22	-	20302197	20307511	20302197	20307511	5	20302197,20302858,20303641,20307161,20307401,	20302347,20302999,20303742,20307322,20307511,	0		cmpl	cmpl	0,0,1,2,0,
741	CCDS46665.1	chr22	-	20456381	20461301	20456381	20461301	1	20456381,	20461301,	0		cmpl	cmpl	0,
743	CCDS42982.1	chr22	+	20748918	20761258	20748918	20761258	5	20748918,20749622,20754921,20755566,20759666,	20748952,20749708,20755048,20755662,20761258,	0		cmpl	cmpl	0,1,0,1,1,
743	CCDS46666.1	chr22	-	20779664	20792041	20779664	20792041	11	20779664,20781684,20783511,20783822,20784016,20784715,20784976,20785304,20786031,20786216,20791868,	20780569,20781837,20783627,20783940,20784120,20784844,20785195,20785824,20786133,20786275,20792041,	0		cmpl	cmpl	1,1,2,1,2,2,2,1,1,2,0,
743	CCDS13779.1	chr22	-	20779664	20792041	20779664	20792041	11	20779664,20781684,20783511,20783822,20784016,20784715,20784976,20785304,20786031,20786216,20791868,	20780569,20781837,20783642,20783940,20784120,20784844,20785195,20785824,20786133,20786275,20792041,	0		cmpl	cmpl	1,1,2,1,2,2,2,1,1,2,0,
92	CCDS13780.1	chr22	-	20796359	20843498	20796359	20843498	6	20796359,20800729,20812094,20819144,20825636,20843271,	20796725,20800963,20812287,20819863,20825802,20843498,	0		cmpl	cmpl	0,0,2,0,2,0,
744	CCDS33602.1	chr22	+	20861965	20940991	20861965	20940991	18	20861965,20891403,20905722,20907431,20909222,20918736,20920753,20922807,20929399,20936897,20937126,20937399,20937616,20938645,20939141,20939387,20940014,20940854,	20862033,20891491,20905774,20907461,20909435,20918975,20921104,20922918,20929519,20937034,20937254,20937534,20937680,20938712,20939302,20939554,20940113,20940991,	0		cmpl	cmpl	0,2,0,1,1,1,0,0,0,0,2,1,1,2,0,2,1,1,
744	CCDS13781.1	chr22	+	20861965	20940991	20861965	20940991	17	20861965,20891403,20905722,20907431,20909222,20918736,20920753,20922807,20936897,20937126,20937399,20937616,20938645,20939141,20939387,20940014,20940854,	20862033,20891491,20905774,20907461,20909435,20918975,20921104,20922918,20937034,20937254,20937534,20937680,20938712,20939302,20939554,20940113,20940991,	0		cmpl	cmpl	0,2,0,1,1,1,0,0,0,2,1,1,2,0,2,1,1,
745	CCDS46667.1	chr22	-	21062334	21088838	21062334	21088838	23	21062334,21063583,21064195,21064986,21065628,21066773,21066980,21067568,21068745,21068915,21071995,21072980,21075585,21080775,21081517,21082061,21083600,21083919,21084179,21087258,21088023,21088330,21088682,	21062386,21063667,21064285,21065146,21065749,21066899,21067085,21067678,21068816,21068988,21072066,21073110,21075706,21080829,21081685,21082152,21083794,21083999,21084299,21087386,21088131,21088482,21088838,	0		cmpl	cmpl	2,2,2,1,0,0,0,1,2,1,2,1,0,0,0,2,0,1,1,2,2,0,0,
93	CCDS33603.1	chr22	-	21062334	21193001	21062334	21193001	54	21062334,21063583,21064195,21064986,21065628,21066773,21066980,21067568,21068745,21068915,21071995,21072980,21075585,21080775,21081517,21082061,21083600,21083919,21084179,21087258,21088023,21088330,21088682,21096515,21096895,21098915,21101870,21104192,21105580,21105961,21107190,21107397,21115591,21119104,21119387,21119872,21147480,21150433,21152871,21153380,21153958,21156260,21157478,21158587,21159261,21161649,21165254,21167645,21172770,21173928,21174826,21178613,21188849,21192902,	21062386,21063667,21064285,21065146,21065749,21066899,21067085,21067678,21068816,21068988,21072066,21073110,21075706,21080829,21081685,21082152,21083794,21083999,21084299,21087386,21088131,21088482,21088841,21096643,21097052,21099008,21101990,21104282,21105664,21106043,21107315,21107468,21115674,21119238,21119524,21119981,21147531,21150602,21152975,21153564,21154054,21156393,21157608,21158688,21159453,21161746,21165320,21167794,21172837,21174188,21174899,21178702,21188943,21193001,	0		cmpl	cmpl	2,2,2,1,0,0,0,1,2,1,2,1,0,0,0,2,0,1,1,2,2,0,0,1,0,0,0,0,0,2,0,1,2,0,1,0,0,2,0,2,2,1,0,1,1,0,0,1,0,1,0,1,0,0,
746	CCDS13783.1	chr22	+	21133600	21141354	21133600	21141354	4	21133600,21138259,21140291,21141162,	21134489,21138533,21140436,21141354,	0		cmpl	cmpl	0,1,2,0,
93	CCDS13784.1	chr22	+	21213398	21242124	21213398	21242124	5	21213398,21224624,21235336,21237758,21241966,	21213635,21224821,21235422,21237857,21242124,	0		cmpl	cmpl	0,0,2,1,1,
747	CCDS13785.1	chr22	+	21272222	21304133	21272222	21304133	3	21272222,21288066,21303998,	21272533,21288532,21304133,	0		cmpl	cmpl	0,2,0,
747	CCDS54503.1	chr22	+	21322232	21335320	21322232	21335320	19	21322232,21327577,21328046,21328351,21328540,21328813,21328992,21329980,21330503,21330696,21330939,21331155,21331320,21331988,21332176,21333559,21333915,21334308,21335280,	21322263,21327809,21328156,21328461,21328585,21328910,21329105,21330067,21330595,21330827,21331055,21331227,21331384,21332065,21332294,21333658,21333991,21334413,21335320,	0		cmpl	cmpl	0,1,2,1,0,0,1,0,0,2,1,0,0,1,0,1,1,2,2,
747	CCDS33605.1	chr22	+	21322232	21335320	21322232	21335320	19	21322232,21327595,21328046,21328351,21328540,21328813,21328992,21329980,21330503,21330696,21330939,21331155,21331320,21331988,21332176,21333559,21333915,21334308,21335280,	21322263,21327809,21328156,21328461,21328585,21328910,21329105,21330067,21330595,21330827,21331055,21331227,21331384,21332065,21332294,21333658,21333991,21334413,21335320,	0		cmpl	cmpl	0,1,2,1,0,0,1,0,0,2,1,0,0,1,0,1,1,2,2,
747	CCDS13786.1	chr22	+	21322232	21335320	21322232	21335320	20	21322232,21327595,21328046,21328351,21328540,21328813,21328992,21329980,21330503,21330696,21330939,21331155,21331320,21331988,21332176,21333559,21333915,21334308,21335035,21335280,	21322263,21327809,21328156,21328461,21328585,21328910,21329105,21330067,21330595,21330827,21331055,21331227,21331384,21332065,21332294,21333658,21333991,21334413,21335056,21335320,	0		cmpl	cmpl	0,1,2,1,0,0,1,0,0,2,1,0,0,1,0,1,1,2,2,2,
747	CCDS33606.1	chr22	+	21336660	21351637	21336660	21351637	21	21336660,21337315,21340129,21341792,21342298,21343077,21343913,21344674,21345916,21346502,21347082,21347950,21348212,21348392,21348846,21349158,21350034,21350251,21350984,21351174,21351520,	21336860,21337378,21340186,21341872,21342407,21343161,21343971,21344814,21346118,21346658,21347193,21348043,21348308,21348558,21349016,21349315,21350161,21350401,21351090,21351255,21351637,	0		cmpl	cmpl	0,2,2,2,1,2,2,0,2,0,0,0,0,0,1,0,1,2,2,0,0,
747	CCDS13787.1	chr22	-	21354168	21356200	21354168	21356200	4	21354168,21354935,21355544,21356120,	21354721,21355076,21355700,21356200,	0		cmpl	cmpl	2,2,2,0,
748	CCDS54504.1	chr22	+	21369463	21380906	21369463	21380906	12	21369463,21370230,21372277,21376964,21377230,21377406,21377563,21377797,21380093,21380299,21380540,21380708,	21369549,21370381,21372349,21377040,21377324,21377487,21377705,21377907,21380187,21380365,21380618,21380906,	0		cmpl	cmpl	0,2,0,0,1,2,2,0,2,0,0,0,
748	CCDS13788.2	chr22	+	21369463	21380906	21369463	21380906	12	21369463,21370230,21372277,21376964,21377230,21377406,21377563,21377797,21380093,21380299,21380540,21380708,	21369627,21370381,21372349,21377040,21377324,21377487,21377705,21377907,21380187,21380365,21380618,21380906,	0		cmpl	cmpl	0,2,0,0,1,2,2,0,2,0,0,0,
748	CCDS33608.1	chr22	-	21383343	21386101	21383343	21386101	4	21383343,21383624,21383999,21385119,	21383519,21383733,21384640,21386101,	0		cmpl	cmpl	1,0,1,0,
750	CCDS46668.1	chr22	+	21738147	21743067	21738147	21743067	1	21738147,	21743067,	0		cmpl	cmpl	0,
751	CCDS13789.1	chr22	+	21797120	21801032	21797120	21801032	2	21797120,21799210,	21797146,21801032,	0		cmpl	cmpl	0,2,
752	CCDS46669.1	chr22	-	21900345	21905265	21900345	21905265	1	21900345,	21905265,	0		cmpl	cmpl	0,
752	CCDS13790.1	chr22	+	21922033	21975958	21922033	21975958	4	21922033,21947149,21965145,21975803,	21922060,21947245,21965332,21975958,	0		cmpl	cmpl	0,0,0,1,
752	CCDS33613.1	chr22	-	21982706	21984303	21982706	21984303	5	21982706,21983298,21983596,21983890,21984139,	21983076,21983476,21983696,21984050,21984303,	0		cmpl	cmpl	2,1,0,2,0,
752	CCDS13791.1	chr22	+	21987470	21991359	21987470	21991359	4	21987470,21988310,21988973,21990720,	21987542,21988859,21989555,21991359,	0		cmpl	cmpl	0,0,0,0,
752	CCDS13792.1	chr22	+	21996625	21998464	21996625	21998464	3	21996625,21997150,21998182,	21996812,21997347,21998464,	0		cmpl	cmpl	0,1,0,
